tip	date	distance	residual
NewYork.USA/51.14/G|2014-12-16	2014.9561643835616	0.009992993337465141	1.3940142167242695E-4
NewYork/10.14/2/G|2014-03-03	2014.1671232876713	0.009992993337465141	4.3526467576834524E-4
BritishColumbia.CAN/29.16/3/G|2016-07-22	2016.5546448087432	0.01110499333746514	6.52026278012606E-4
BritishColumbia.CAN/27.16/3/G|2016-07-07	2016.5136612021859	0.010975993337465139	5.38393719916163E-4
BritishColumbia.CAN/28.16/5/G|2016-07-13	2016.5300546448088	0.010977993337465138	5.342467431546719E-4
BritishColumbia.CAN/26.16/1/G|2016-06-27	2016.4863387978141	0.011176993337465139	7.496386811852752E-4
BritishColumbia.CAN/29.16/5/G|2016-07-22	2016.5546448087432	0.011377993337465139	9.250262780126049E-4
BritishColumbia.CAN/25.16/5/G|2016-06-22	2016.4726775956285	0.011249993337465139	8.277611618197206E-4
BritishColumbia.CAN/21.16/6/G|2016-05-25	2016.396174863388	0.011182993337465138	7.8944705337319E-4
BritishColumbia.CAN/21.16/2/G|2016-05-23	2016.3907103825136	0.01111899333746514	7.274960456270588E-4
BritishColumbia.CAN/36.16/G|2016-09-07	2016.6830601092897	0.011248993337465138	7.478749600478424E-4
BritishColumbia.CAN/28.16/6/G|2016-07-14	2016.532786885246	0.011317993337465138	8.732222470278495E-4
BritishColumbia.CAN/34.16/3/G|2016-08-28	2016.655737704918	0.011186993337465138	6.961199213170663E-4
BritishColumbia.CAN/24.16/3/G|2016-06-14	2016.450819672131	0.010991993337465138	5.779571308350759E-4
BritishColumbia.CAN/25.16/3/G|2016-06-20	2016.467213114754	0.011057993337465138	6.378101540735863E-4
BritishColumbia.CAN/17.16/G|2016-04-29	2016.3251366120219	0.010995993337465138	6.290839526727939E-4
BritishColumbia.CAN/29.16/4/G|2016-07-24	2016.5601092896175	0.010997993337465137	5.429772857587362E-4
BritishColumbia.CAN/26.16/5/G|2016-06-30	2016.4945355191257	0.010997993337465137	5.675651928044728E-4
BritishColumbia.CAN/27.16/7/G|2016-07-09	2016.51912568306	0.010999993337465139	5.603447276624068E-4
BritishColumbia.CAN/16.16/4/G|2016-04-21	2016.3032786885246	0.011001993337465137	6.432799216880385E-4
BritishColumbia.CAN/28.16/1/G|2016-07-11	2016.5245901639344	0.011067993337465137	6.262957354085386E-4
BritishColumbia.CAN/13.16/G|2016-04-01	2016.2486338797814	0.011330993337465137	9.927698442261518E-4
BritishColumbia.CAN/24.16/7/G|2016-06-15	2016.4535519125684	0.011267993337465136	8.529326347081409E-4
BritishColumbia.CAN/42.16/G|2016-10-17	2016.792349726776	0.011202993337465137	6.608951149716137E-4
BritishColumbia.CAN/23.16/2/G|2016-06-12	2016.4453551912568	0.011138993337465136	7.270061230888296E-4
BritishColumbia.CAN/24.16/1/G|2016-06-13	2016.448087431694	0.011398993337465135	9.85981626962007E-4
BritishColumbia.CAN/29.16/6/G|2016-07-21	2016.551912568306	0.011205993337465137	7.540507741394253E-4
BritishColumbia.CAN/31.16/4/G|2016-08-04	2016.5901639344263	0.011336993337465136	8.707078283628003E-4
BritishColumbia.CAN/30.16/2/G|2016-07-31	2016.5792349726776	0.011076993337465136	6.148058128704233E-4
BritishColumbia.CAN/24.16/4/G|2016-06-15	2016.4535519125684	0.011209993337465137	7.949326347081419E-4
BritishColumbia.CAN/21.16/3/G|2016-05-24	2016.3934426229507	0.011080993337465136	6.88471549500122E-4
BritishColumbia.CAN/30.16/3/G|2016-07-27	2016.568306010929	0.011082993337465135	6.249037973779341E-4
BritishColumbia.CAN/24.16/5/G|2016-06-14	2016.450819672131	0.011276993337465135	8.629571308350729E-4
BritishColumbia.CAN/31.16/2/G|2016-08-04	2016.5901639344263	0.011214993337465135	7.487078283627997E-4
BritishColumbia.CAN/30.16/1/G|2016-07-31	2016.5792349726776	0.011152993337465136	6.90805812870423E-4
BritishColumbia.CAN/31.16/1/G|2016-08-02	2016.5846994535518	0.011152993337465136	6.887568206166671E-4
BritishColumbia.CAN/33.16/2/G|2016-08-18	2016.6284153005465	0.011202993337465137	7.223648825860664E-4
BritishColumbia.CAN/20.16/1/G|2016-05-22	2016.3879781420765	0.011075993337465135	6.855205417538764E-4
BritishColumbia.CAN/18.16/G|2016-05-04	2016.3387978142077	0.011077993337465137	7.059614720382364E-4
BritishColumbia.CAN/28.16/4/G|2016-07-13	2016.5300546448088	0.011411993337465134	9.682467431546687E-4
BritishColumbia.CAN/19.16/3/G|2016-05-10	2016.3551912568305	0.011077993337465137	6.998144952768577E-4
BritishColumbia.CAN/27.16/4/G|2016-07-06	2016.5109289617487	0.011077993337465137	6.414182160430944E-4
BritishColumbia.CAN/22.16/2/G|2016-05-31	2016.4125683060108	0.011205993337465137	8.0630007661181E-4
BritishColumbia.CAN/19.16/2/G|2016-05-10	2016.3551912568305	0.011274993337465136	8.96814495276857E-4
BritishColumbia.CAN/18.16/3/G|2016-05-09	2016.3524590163934	0.011403993337465137	0.00102683899140368
BritishColumbia.CAN/24.16/2/G|2016-06-13	2016.448087431694	0.011203993337465138	7.909816269620097E-4
BritishColumbia.CAN/18.16/2/G|2016-05-07	2016.3469945355191	0.011141993337465135	7.668879836575451E-4
BritishColumbia.CAN/18.16/4/G|2016-05-08	2016.3497267759562	0.011143993337465137	7.678634875306137E-4
BritishColumbia.CAN/19.16/5/G|2016-05-10	2016.3551912568305	0.011145993337465136	7.678144952768563E-4
BritishColumbia.CAN/23.16/1/G|2016-06-06	2016.4289617486338	0.011211993337465136	8.061530998503194E-4
BritishColumbia.CAN/19.16/1/G|2016-05-10	2016.3551912568305	0.011149993337465136	7.718144952768569E-4
BritishColumbia.CAN/21.16/4/G|2016-05-25	2016.396174863388	0.011280993337465135	8.874470533731874E-4
Massachusetts.USA/20.16/2/G|2016-05-20	2016.3825136612022	0.010141993337465145	-2.4643046599224713E-4
Illinois.USA/26.15/2/G|2015-06-24	2015.4767123287672	0.00953799333746514	-5.107861417936108E-4
Missouri.USA/29.15/FH114/G|2015-07-XX	2015.5375570776257	0.009614993337465145	-4.5660082848823433E-4
Massachusetts.USA/12.16/5/G|2016-03-22	2016.22131147541	0.010314993337465144	-1.2985194504839398E-5
Louisiana.USA/29.17/G|2017-07-21	2017.5506849315068	0.011042993337465144	2.1654551323899499E-4
Texas.USA/27.17/G|2017-07-03	2017.5013698630137	0.011303993337465144	4.960369666199491E-4
Michigan.USA/4.16/G|2016-01-26	2016.068306010929	0.009863993337465144	-4.066134113980095E-4
Ohio.USA/19.16/FH119/G|2016-05-XX	2016.3722677595629	0.009933993337465145	-4.505886055163853E-4
Wisconsin.USA/19.16/FH121/G|2016-05-XX	2016.3722677595629	0.010146993337465143	-2.375886055163874E-4
Wisconsin.USA/24.16/FH120/G|2016-06-XX	2016.456967213115	0.010140993337465144	-2.7534798545054626E-4
Massachusetts.USA/21.16/1/G|2016-05-24	2016.3934426229507	0.009997993337465143	-3.945284504998717E-4
Texas.USA/15.17/G|2017-04-13	2017.2794520547945	0.010653993337465143	-7.075149316565152E-5
Texas.USA/18.17/G|2017-05-05	2017.3397260273973	0.010391993337465145	-3.553521584090495E-4
Massachusetts.USA/46.16/4/G|2016-11-15	2016.8715846994535	0.010329993337465145	-2.41815272708671E-4
Massachusetts.USA/46.16/2/G|2016-11-14	2016.8688524590164	0.010329993337465145	-2.4079077658173756E-4
Massachusetts.USA/45.16/7/G|2016-11-15	2016.8715846994535	0.010325993337465145	-2.4581527270867154E-4
Massachusetts.USA/45.16/5/G|2016-11-13	2016.8661202185792	0.010327993337465143	-2.417662804548061E-4
Ohio.USA/46.17/FH157/G|2017-11-XX	2017.8745433789954	0.010948993337465143	1.109741845653489E-6
NorthCarolina.USA/11.17/FH136/G|2017-03-XX	2017.203310502283	0.010639993337465143	-5.620103157964393E-5
Alabama.USA/50.17/FH156/G|2017-12-XX	2017.9567351598175	0.010634993337465145	-3.437093471227483E-4
BritishColumbia.CAN/8.17/3/G|2017-02-22	2017.1424657534246	0.010925993337465145	2.526136551149853E-4
Wisconsin.USA/42.15/FH115/G|2015-10-XX	2015.7896118721462	0.009878993337465142	-2.871127013245045E-4
Wisconsin.USA/2.16/FH118/G|2016-01-XX	2016.0416666666667	0.010236993337465142	-2.3624574160659856E-5
Wisconsin.USA/46.15/FH117/G|2015-11-XX	2015.8745433789954	0.009802993337465142	-3.9495909325838047E-4
Wisconsin.USA/51.15/FH163/G|2015-12-XX	2015.9567351598175	0.009955993337465142	-2.7277818222678357E-4
Wisconsin.USA/42.15/FH116/G|2015-10-XX	2015.7896118721462	0.00987799333746514	-2.881127013245055E-4
Massachusetts.USA/19.16/6/G|2016-05-09	2016.3524590163934	0.01006799333746514	-3.0916100859631687E-4
Massachusetts.USA/16.16/12/G|2016-04-21	2016.3032786885246	0.01006799333746514	-2.9072007831195887E-4
Pennsylvania.USA/19.16/G|2016-05-10	2016.3551912568305	0.010128993337465145	-2.491855047231338E-4
Massachusetts.USA/11.16/6/G|2016-03-22	2016.22131147541	0.010261993337465147	-6.598519450483689E-5
Massachusetts.USA/14.16/3/G|2016-04-12	2016.27868852459	0.010331993337465144	-1.749961316977605E-5
Massachusetts.USA/11.16/2/G|2016-03-15	2016.2021857923498	0.010003993337465145	-3.1681372161641505E-4
Massachusetts.USA/13.16/3/G|2016-03-31	2016.2459016393443	0.010067993337465143	-2.6920565964690807E-4
Massachusetts.USA/10.16/14/G|2016-03-15	2016.2021857923498	0.010003993337465145	-3.1681372161641505E-4
NewHampshire.USA/8.16/1/G|2016-02-25	2016.1502732240438	0.010069993337465145	-2.3134829520523453E-4
Massachusetts.USA/9.16/3/G|2016-03-05	2016.1748633879781	0.010071993337465144	-2.3856876034730398E-4
Massachusetts.USA/11.16/1/G|2016-03-14	2016.1994535519125	0.010136993337465146	-1.8278922548948043E-4
Massachusetts.USA/10.16/5/G|2016-03-10	2016.188524590164	0.010075993337465144	-2.3969124098185968E-4
Massachusetts.USA/10.16/6/G|2016-03-09	2016.1857923497269	0.010203993337465144	-1.1066674485503761E-4
Massachusetts.USA/13.16/2/G|2016-03-30	2016.2431693989072	0.010205993337465146	-1.3018116352008294E-4
Massachusetts.USA/12.16/1/G|2016-03-23	2016.224043715847	0.010272993337465144	-5.6009690631662196E-5
Massachusetts.USA/9.16/2/G|2016-03-06	2016.1775956284152	0.010207993337465145	-1.0359325647423673E-4
Massachusetts.USA/10.16/10/G|2016-03-12	2016.1939890710382	0.01019699333746514	-1.2074023323573047E-4
Kansas.USA/8.17/G|2017-02-21	2017.1397260273973	0.010198993337465139	-4.7335904191943626E-4
Wisconsin.USA/50.16/FH126/G|2016-12-XX	2016.956967213115	0.01007199333746514	-5.318307766745967E-4
Washington.USA/18.17/FH147/G|2017-05-04	2017.33698630137	0.010700993337465142	-4.53248554434689E-5
Washington.USA/15.17/FH146/G|2017-04-18	2017.2931506849316	0.010482993337465142	-2.4688800799368277E-4
Washington.USA/2.17/FH84/G|2017-01-13	2017.0328767123287	0.01048499333746514	-1.4729422626055463E-4
Washington.USA/11.17/FH143/G|2017-03-15	2017.2	0.010551993337465142	-1.4295970716294432E-4
Washington.USA/3.17/FH62/G|2017-01-19	2017.0493150684931	0.010547993337465141	-9.045804405427918E-5
Washington.USA/3.17/FH67/G|2017-01-17	2017.0438356164384	0.010482993337465142	-1.5340343812311058E-4
Washington.USA/12.17/FH144/G|2017-03-27	2017.2328767123288	0.010631993337465142	-7.528734275017226E-5
Washington.USA/7.17/FH15/G|2017-02-15	2017.123287671233	0.010623993337465141	-4.219522412582041E-5
Springdale_730/2016/G|2016-XX-XX	2016.5	0.010592993337465141	1.605162005507213E-4
Arkansas.USA/47.16/G|2016-11-14	2016.8688524590164	0.01026599333746514	-3.047907765817426E-4
Arkansas.USA/41.16/G|2016-10-03	2016.7540983606557	0.01026599333746514	-2.617619392516479E-4
Arkansas.USA/5.17/G|2017-02-02	2017.0876712328768	0.010267993337465142	-3.8484028557289607E-4
Ohio.USA/2.17/FH128/G|2017-01-XX	2017.0416666666667	0.01026999333746514	-3.6559015660864516E-4
Ohio.USA/7.17/FH130/G|2017-02-XX	2017.126598173516	0.01026999333746514	-3.9743654854252145E-4
Springdale_745/2016/G|2016-XX-XX	2016.5	0.010200993337465141	-2.314837994492787E-4
Springdale_754/2016/G|2016-XX-XX	2016.5	0.01039699333746514	-3.548379944928043E-5
Arkansas.USA/51.16/G|2016-12-16	2016.9562841530055	0.01020699333746514	-3.9657465264283584E-4
Arkansas.USA/52.16/G|2016-12-19	2016.964480874317	0.01020699333746514	-3.9964814102352517E-4
Arkansas.USA/12.17/G|2017-03-21	2017.2164383561644	0.01007799333746514	-6.231235249565606E-4
Arkansas.USA/48.16/G|2016-11-21	2016.8879781420765	0.01007799333746514	-4.999622494700554E-4
Washington.USA/4.17/FH48/G|2017-01-28	2017.0739726027398	0.010145993337465142	-5.017037707447554E-4
Arkansas.USA/13.17/G|2017-03-26	2017.2301369863014	0.01033799333746514	-3.68260039784591E-4
Washington.USA/12.17/FH76/G|2017-03-22	2017.2191780821918	0.010149993337465142	-5.521508279221418E-4
Arkansas.USA/49.16/G|2016-11-29	2016.9098360655737	0.01021099333746514	-3.7515821848529973E-4
Arkansas.USA/43.16/G|2016-10-18	2016.795081967213	0.01021099333746514	-3.3212938115520507E-4
Arkansas.USA/44.16/G|2016-10-26	2016.8169398907103	0.01021099333746514	-3.403253501704506E-4
Arkansas.USA/50.16/G|2016-12-10	2016.9398907103825	0.010208993337465142	-3.8842767588134416E-4
Washington.USA/16.17/FH63/G|2017-04-21	2017.3013698630136	0.01034199333746514	-3.9096991689043653E-4
Washington.USA/17.17/FH38/G|2017-04-25	2017.3123287671233	0.010215993337465139	-5.21079128752884E-4
Washington.USA/16.17/FH36/G|2017-04-19	2017.295890410959	0.01028599333746514	-4.4491531095926934E-4
Arkansas.USA/40.16/G|2016-09-30	2016.7459016393443	0.01026199333746514	-2.6268845087095913E-4
Arkansas.USA/38.16/G|2016-09-15	2016.704918032787	0.010134993337465144	-3.7432100896739665E-4
BritishColumbia.CAN/18.17/2/G|2017-05-05	2017.3397260273973	0.01073099333746514	-1.6352158409053963E-5
Arkansas.USA/46.16/G|2016-11-10	2016.8579234972678	0.010333993337465139	-2.326927920741212E-4
Washington.USA/5.17/FH27/G|2017-01-30	2017.0794520547945	0.010416993337465139	-2.3275837667603716E-4
Washington.USA/5.17/FH72/G|2017-02-01	2017.0849315068492	0.010280993337465141	-3.708129826072021E-4
Washington.USA/6.17/FH12/G|2017-02-08	2017.1041095890412	0.01034899333746514	-3.100041033665124E-4
Washington.USA/19.17/FH80/G|2017-05-11	2017.3561643835617	0.01041899333746514	-3.345159762026678E-4
Washington.USA/29.17/FH83/G|2017-07-26	2017.5643835616438	0.01048699333746514	-3.445910015891507E-4
Washington.USA/51.16/FH41/G|2016-12-21	2016.9699453551912	0.010350993337465138	-2.5769713327728275E-4
Washington.USA/50.16/FH3/G|2016-12-12	2016.9453551912568	0.010443993337465141	-1.5547666813510094E-4
Washington.USA/2.17/FH47/G|2017-01-11	2017.027397260274	0.01021299333746514	-4.1723962032938836E-4
Washington.USA/4.17/FH68/G|2017-01-26	2017.0684931506848	0.010214993337465141	-4.3064916481347706E-4
Washington.USA/1.17/FH7/G|2017-01-06	2017.013698630137	0.01021699333746514	-4.081031055013576E-4
Arkansas.USA/45.16/G|2016-10-30	2016.827868852459	0.010340993337465139	-2.1442333467818625E-4
Washington.USA/11.17/FH56/G|2017-03-15	2017.2	0.010334993337465143	-3.5995970716294276E-4
Washington.USA/6.17/FH13/G|2017-02-13	2017.1178082191782	0.010272993337465144	-3.9114061819453885E-4
Washington.USA/4.17/FH49/G|2017-01-31	2017.0821917808219	0.010272993337465144	-3.7778567964161583E-4
Washington.USA/3.17/FH24/G|2017-01-19	2017.0493150684931	0.010272993337465144	-3.6545804405427665E-4
Washington.USA/50.16/FH2/G|2016-12-13	2016.948087431694	0.010208993337465146	-3.9150116426203E-4
Washington.USA/49.16/FH45/G|2016-12-10	2016.9398907103825	0.010208993337465146	-3.884276758813407E-4
Washington.USA/20.17/FH148/G|2017-05-24	2017.3917808219178	0.010354993337465142	-4.1187091475558893E-4
Washington.USA/23.17/FH150/G|2017-06-12	2017.4438356164383	0.010279993337465144	-5.063896711022357E-4
Washington.USA/30.17/FH32/G|2017-07-25	2017.5616438356165	0.010487993337465144	-3.4256369862356237E-4
Washington.USA/17.17/FH39/G|2017-04-27	2017.317808219178	0.010417993337465143	-3.211337346841585E-4
Washington.USA/23.17/FH149/G|2017-06-11	2017.441095890411	0.010354993337465142	-4.303623681366532E-4
Washington.USA/21.17/FH69/G|2017-05-22	2017.386301369863	0.010279993337465144	-4.848163088244199E-4
Washington.USA/15.17/FH20/G|2017-04-13	2017.2794520547945	0.010279993337465144	-4.4475149316565085E-4
Washington.USA/20.17/FH73/G|2017-05-21	2017.3835616438357	0.010279993337465144	-4.837890058588361E-4
Washington.USA/7.17/FH106/G|2017-02-14	2017.1205479452055	0.010531993337465143	-1.331679211602349E-4
Washington.USA/4.17/FH60/G|2017-02-03	2017.0904109589042	0.010211993337465142	-4.418675885384804E-4
Washington.USA/50.16/FH33/G|2016-12-19	2016.964480874317	0.010213993337465144	-3.9264814102352164E-4
Washington.USA/1.17/FH160/G|2017-01-03	2017.0054794520547	0.010146993337465146	-4.750211966044887E-4
Washington.USA/2.17/FH66/G|2017-01-13	2017.0328767123287	0.010214993337465145	-4.1729422626055057E-4
Washington.USA/48.16/FH1/G|2016-12-07	2016.931693989071	0.010290993337465144	-3.033541875005416E-4
Washington.USA/49.16/FH158/G|2016-12-11	2016.9426229508197	0.010366993337465144	-2.3145217200827573E-4
Washington.USA/1.17/FH5/G|2017-01-03	2017.0054794520547	0.010152993337465145	-4.6902119660448965E-4
Washington.USA/1.17/FH77/G|2017-01-11	2017.027397260274	0.010364993337465146	-2.6523962032938206E-4
Washington.USA/1.17/FH29/G|2017-01-10	2017.0246575342467	0.010256993337465145	-3.7221231736379867E-4
Washington.USA/5.17/FH10/G|2017-02-04	2017.0931506849315	0.010223993337465147	-4.308948915040592E-4
Washington.USA/50.16/FH4/G|2016-12-13	2016.948087431694	0.010234993337465144	-3.655011642620318E-4
Washington.USA/12.17/FH97/G|2017-03-23	2017.2219178082191	0.010156993337465146	-5.461781308877221E-4
Washington.USA/2.17/FH26/G|2017-01-12	2017.0301369863014	0.010223993337465143	-4.0726692329496814E-4
Washington.USA/5.17/FH11/G|2017-02-08	2017.1041095890412	0.010224993337465144	-4.3400410336650805E-4
Washington.USA/51.16/FH46/G|2016-12-22	2016.9726775956285	0.010224993337465144	-3.8472162940421037E-4
Washington.USA/52.16/FH75/G|2016-12-30	2016.9945355191257	0.010154993337465144	-4.6291759841945654E-4
Washington.USA/49.16/FH55/G|2016-12-07	2016.931693989071	0.010234993337465144	-3.593541875005421E-4
Washington.USA/9.17/FH42/G|2017-03-06	2017.1753424657534	0.010228993337465145	-4.5671398047235356E-4
Washington.USA/10.17/FH43/G|2017-03-07	2017.1780821917807	0.010228993337465145	-4.577412834379374E-4
Washington.USA/4.17/FH103/G|2017-01-29	2017.0767123287671	0.010507993337465146	-1.4073107371033455E-4
Washington.USA/20.17/FH81/G|2017-05-21	2017.3835616438357	0.010580993337465146	-1.8278900585883343E-4
Washington.USA/20.17/FH82/G|2017-05-22	2017.386301369863	0.010370993337465145	-3.938163088244191E-4
Washington.USA/2.17/FH22/G|2017-01-17	2017.0438356164384	0.01021799333746514	-4.184034381231119E-4
Washington.USA/7.17/FH61/G|2017-02-22	2017.1424657534246	0.010207993337465141	-4.6538634488501804E-4
Washington.USA/8.17/FH17/G|2017-02-23	2017.145205479452	0.010495993337465141	-1.7841364785060182E-4
Washington.USA/5.17/FH162/G|2017-02-02	2017.0876712328768	0.01043199333746514	-2.208402855728986E-4
Washington.USA/9.17/FH31/G|2017-03-01	2017.1616438356164	0.01044899333746514	-2.3157746564432882E-4
Washington.USA/9.17/FH18/G|2017-03-01	2017.1616438356164	0.01044899333746514	-2.3157746564432882E-4
Washington.USA/5.17/FH30/G|2017-02-02	2017.0876712328768	0.01021399333746514	-4.3884028557289803E-4
Washington.USA/2.17/FH21/G|2017-01-13	2017.0328767123287	0.01048799333746514	-1.442942262605551E-4
Washington.USA/5.17/FH161/G|2017-01-31	2017.0821917808219	0.010561993337465141	-8.878567964161824E-5
Washington.USA/7.17/FH166/G|2017-02-19	2017.1342465753426	0.01042199333746514	-2.483044359882676E-4
Washington.USA/10.17/FH52/G|2017-03-12	2017.1917808219177	0.010211993337465142	-4.7987779826597077E-4
Washington.USA/6.17/FH14/G|2017-02-08	2017.1041095890412	0.01028399333746514	-3.750041033665115E-4
Washington.USA/6.17/FH105/G|2017-02-10	2017.109589041096	0.01038399333746514	-2.770587092976798E-4
Washington.USA/8.17/FH19/G|2017-02-28	2017.158904109589	0.01035599333746514	-3.235501626787443E-4
Washington.USA/12.17/FH35/G|2017-03-24	2017.2246575342465	0.010565993337465142	-1.382054338533098E-4
Washington.USA/50.16/FH64/G|2016-12-12	2016.9453551912568	0.010353993337465141	-2.4547666813510075E-4
Washington.USA/2.17/FH23/G|2017-01-13	2017.0328767123287	0.01021799333746514	-4.142942262605545E-4
Washington.USA/12.17/FH57/G|2017-03-22	2017.2191780821918	0.01021999333746514	-4.8215082792214467E-4
Washington.USA/5.17/FH9/G|2017-01-31	2017.0821917808219	0.01022399333746514	-4.2678567964161973E-4
Washington.USA/3.17/FH25/G|2017-01-20	2017.0520547945205	0.010290993337465141	-3.484853470198633E-4
Washington.USA/2.17/FH54/G|2017-01-12	2017.0301369863014	0.010301993337465142	-3.292669232949699E-4
Washington.USA/12.17/FH34/G|2017-03-22	2017.2191780821918	0.010361993337465143	-3.4015082792214144E-4
Washington.USA/1.17/FH65/G|2017-01-08	2017.0191780821917	0.01029399333746514	-3.331577114325246E-4
Washington.USA/3.17/FH59/G|2017-01-18	2017.0465753424658	0.01022799333746514	-4.094307410886962E-4
Washington.USA/2.17/FH58/G|2017-01-13	2017.0328767123287	0.01022799333746514	-4.042942262605549E-4
Washington.USA/1.17/FH8/G|2017-01-05	2017.0109589041097	0.01022799333746514	-3.9607580253577315E-4
Washington.USA/1.17/FH6/G|2017-01-04	2017.0082191780823	0.01022799333746514	-3.950484995701893E-4
Washington.USA/52.16/FH28/G|2016-12-31	2016.9972677595629	0.010231993337465141	-3.869420945463928E-4
Washington.USA/4.17/FH70/G|2017-01-30	2017.0794520547945	0.010298993337465142	-3.5075837667603374E-4
Washington.USA/4.17/FH71/G|2017-01-30	2017.0794520547945	0.01029999333746514	-3.497583766760362E-4
Washington.USA/22.17/FH74/G|2017-05-30	2017.4082191780822	0.010427993337465143	-3.450347325493139E-4
Washington.USA/16.17/FH152/G|2017-04-17	2017.2904109589042	0.01035999333746514	-3.688607050281005E-4
